,0
4813,ARL2
4814,TNFRSF4
4815,TCEAL3
4816,TBCEL
4817,LY96
4818,MT1X
4819,TIMP2
4820,TCEAL8
4821,P4HA1
4822,C16orf74
4823,ARHGAP18
4824,TSPYL2
4825,NBDY
4826,CRYBG3
4827,SERPINB1
4828,RNF145
4829,CYSTM1
4830,DYNC1I2
4831,CFD
4832,GADD45B
4833,MT2A
4834,GPX3
4835,FABP4
4836,COL6A2
4837,MGP
4838,CST3
4839,TNFAIP3
4840,NR4A1
4841,ANKRD37
4842,HSPA1A
4843,GSN
4844,SERPINB9
4845,KDELR3
4846,CDKN1A
4847,ATF3
4848,MFGE8
4849,CD9
4850,S100A6
4851,DNAJB1
4852,RNASE1
4853,MT1E
4854,CDKN1C
4855,FOSB
4856,HSPA1B
4857,AD000864.1
4858,C11orf96
4859,DCN
4860,BBX
4861,FCGRT
4862,STAB1
4863,NAGLU
4864,TIMP3
4865,HSPB1
4866,ARHGAP18
4867,SORBS3
4868,NEIL1
4869,P4HA1
4870,MMP2
4871,FAM89B
4872,TIMP1
4873,IER5
4874,EHD2
4875,SPINT2
4876,FSTL1
4877,SYNGR1
4878,RAB13
4879,SERPING1
4880,COL6A1
4881,MERTK
4882,LTBP3
4883,APOD
4884,LMNA
4885,RPL9P9
4886,IGFBP3
4887,SCNN1B
4888,A2M
4889,BLVRB
4890,C3
4891,AL121944.1
4892,MIR155HG
4893,SPINT1-AS1
4894,CD300LG
4895,IRF2BP2
4896,EGR1
4897,TTLL7
4898,SIK1B
4899,CTHRC1
4900,C1QB
4901,TMEM220
4902,ABHD14A
4903,TNFRSF4
4904,PAIP2B
4905,C7
4906,NR4A3
4907,PLA2G2A
4908,GADD45A
4909,NAMPT
4910,IGFBP6
4911,HSPG2
4912,COL9A3
4913,DUSP2
4914,CCDC6
4915,FAM13A
4916,APOE
4917,NNMT
4918,SERPINH1
4919,SPATS2L
4920,TIPARP
4921,BCL2
4922,LUM
4923,MT1M
4924,C1QA
4925,TNFRSF18
4926,SMTN
4927,PRELP
4928,KLF4
4929,RAB11FIP1
4930,LYPD6B
4931,ZNF358
4932,ITGA8
4933,KANK2
4934,CD302
4935,IGFBP7
4936,ICAM1
4937,TUBB2A
4938,TCN2
4939,MT1X
4940,S100A4
4941,GLUL
4942,AC016405.1
4943,C1S
4944,ADIRF
4945,JADE2
4946,SERPINB6
4947,VWF
4948,MYO1C
4949,CLDN3
4950,TNFAIP2
4951,CAVIN1
4952,DEDD2
4953,JSRP1
4954,IL2RG
4955,ZBTB10
4956,PDCD4
4957,CPQ
4958,DNAJB4
4959,VSIG4
4960,TIMP2
4961,EPAS1
4962,MMP19
4963,CTSF
4964,SPARCL1
4965,NDRG2
4966,TESK1
4967,SDCBP
4968,MAFF
4969,CD40
4970,TBCEL
4971,NR4A2
4972,CERCAM
4973,TSC22D1
4974,KDM6B
4975,PDLIM3
4976,SPARC
4977,BAZ2B
4978,BAG3
4979,FRAT2
4980,ABRAXAS1
4981,GIPC1
4982,CCDC91
4983,ZMAT3
4984,ST14
4985,CXorf21
4986,SELENOP
4987,AC244090.1
4988,NME4
4989,ZFAND2A
4990,ARG2
4991,CTSB
4992,CYTH2
4993,HSPH1
4994,CREG1
4995,FAM3A
4996,INSR
4997,MAPRE2
4998,FAM117A
4999,ARHGAP5
5000,PRKCA
5001,HLA-DOB
5002,ZSCAN30
5003,NR2F6
5004,HES1
5005,MT1F
5006,LTBP4
5007,ZNF331
5008,ORAI2
5009,P4HA2
5010,RASD1
5011,ABCG2
5012,SSBP2
5013,SNRPN
5014,BRSK1
5015,SIK1
5016,TAGLN
5017,FHL1
5018,MTURN
5019,BMF
5020,DUSP6
5021,SLC33A1
5022,PLK3
5023,STX17
5024,WNT10A
5025,STARD10
5026,IER3
5027,LTC4S
5028,MYL9
5029,BEX2
5030,COPZ2
5031,PRNP
5032,FZD6
5033,CD83
5034,CSRNP1
5035,DUSP26
5036,MRNIP
5037,AREG
5038,SDR42E2
5039,LY9
5040,MTUS1
5041,TPP1
5042,B4GALT1
5043,SH3YL1
5044,TNFSF8
5045,IFITM3
5046,RASGEF1B
5047,ATP1B1
5048,BNIP3
5049,LMF1
5050,CHMP3
5051,MIDN
5052,SERTAD2
5053,LINC00582
5054,SLC41A2
5055,RPS11P5
5056,CCDC18-AS1
5057,FBXO30
5058,SLC7A7
5059,ZBTB20
5060,SCAMP5
5061,AL021707.6
5062,LSS
5063,TPCN1
5064,LINC01480
5065,CYB561
5066,TCEAL3
5067,THAP2
5068,FADS3
5069,ADTRP
5070,FAM114A1
5071,ZBED5-AS1
5072,ZNF165
5073,KLF10
5074,AP2A2
5075,SLC27A5
5076,TMEM14A
5077,RGS2
5078,PIK3CD-AS2
5079,NUTM2B-AS1
5080,SLC31A2
5081,AC016831.1
5082,NRROS
5083,AAMDC
5084,FAHD1
5085,LILRB1
5086,CDC14B
5087,AC008403.1
5088,SLC22A17
5089,RN7SL1
5090,PTCH2
5091,CRELD1
5092,PTMS
5093,SPATA20
5094,BDH1
5095,AC005261.1
5096,NRARP
5097,IGHA2
5098,STX11
5099,KLF9
5100,DPEP1
5101,CTBP1-DT
5102,AC011939.2
5103,PRR7
5104,PPP1R12C
5105,WASHC2A
5106,SLC25A45
5107,RAB3IP
5108,CSGALNACT1
5109,TRIP10
5110,RIPK2
5111,MAN1B1-DT
5112,DMWD
5113,PHACTR1
5114,CHRNB1
5115,TPM2
5116,SRF
5117,RAB33B
5118,AL357060.1
5119,SESN1
5120,STX2
5121,CEP85L
5122,TRIM4
5123,SIGIRR
5124,ALDH2
5125,IL5RA
5126,RNU4-2
5127,USP9Y
5128,CRYBG3
5129,SPAG1
5130,RHOC
5131,NOTCH2
5132,AMPD1
5133,SLC15A2
5134,FBP1
5135,KLHL14
5136,SUSD3
5137,KANSL1-AS1
5138,QPCTL
5139,AP1S2
5140,IQCG
5141,ELOVL5
5142,MOXD1
5143,SERTAD3
5144,AC018755.3
5145,UBE2D4
5146,SPON2
5147,BTRC
5148,TWISTNB
5149,AC104024.1
5150,AC074143.1
5151,CYBB
5152,OSBPL2
5153,RPL3P4
5154,WWP1
5155,RYK
5156,FBXL8
5157,MED13
5158,HHLA3
5159,PLEKHF2
5160,BORCS7
5161,TGFBR2
5162,IGHM
5163,KIAA0586
5164,EIPR1
5165,RILPL2
5166,ASAP1
5167,STK19
5168,SCAPER
5169,ASPSCR1
5170,RNF34
5171,CSF2RB
5172,SMAD2
5173,SUCO
5174,ACTR10
5175,BTLA
5176,ZFAS1
5177,S100A6
5178,TIMP1
5179,LGALS3
5180,CRIP1
5181,CD44
5182,LAPTM5
5183,S100A10
5184,PTMS
5185,SLC16A3
5186,IFITM2
5187,PPP1R35
5188,IFITM1
5189,PBXIP1
5190,MXI1
5191,ARID5A
5192,ELK3
5193,CAMLG
5194,CSNK1D
5195,ANXA11
5196,MAFG
5197,IFNGR2
5198,CDC42SE1
5199,IL2RG
5200,C1orf35
5201,MARCH9
5202,S100A11
5203,SNHG7
5204,RELB
5205,DDAH2
5206,PERP
5207,SLCO4A1
5208,GALNT2
5209,GAS5
5210,MGST3
5211,ELF2
5212,TSEN34
5213,TMEM248
5214,ARL8B
5215,MFSD10
5216,LACTB
5217,CALCOCO2
5218,AC116533.1
5219,PHF1
5220,FCRLA
5221,TSPO
5222,CDS2
5223,P4HA1
5224,KLF9
5225,SPINT2
5226,UBE2Z
5227,CKB
5228,KLHL24
5229,TMCO3
5230,FAM49A
5231,CD151
5232,INSIG2
5233,SPSB3
5234,IRF7
5235,DDIT3
5236,EHD1
5237,OGFR
5238,FNBP1
5239,AC073861.1
5240,R3HDM4
5241,HABP4
5242,JMY
5243,PCBD1
5244,GABARAPL1
5245,FBXO32
5246,CCND3
5247,KCMF1
5248,IZUMO4
5249,ZNF581
5250,MTURN
5251,DEGS1
5252,RALA
5253,TMBIM1
5254,PXDC1
5255,AL513365.1
5256,NCBP2-AS2
5257,TMEM140
5258,DYNLT3
5259,SPAG9
5260,RHOG
5261,CDKN1A
5262,COL9A2
5263,CYSTM1
5264,REPIN1
5265,RAB9A
5266,CTNNA1
5267,CREBRF
5268,C1orf56
5269,TUBA1A
5270,SNHG1
5271,ANKLE2
5272,VSTM2L
5273,MPST
5274,PGM1
5275,CHST11
5276,FAM89B
5277,PCGF5
5278,SERINC1
5279,TP53BP2
5280,BRI3
5281,INSR
5282,TMEM123
5283,FURIN
5284,AC011462.1
5285,CLIP1
5286,INO80B
5287,SSBP2
5288,SMIM3
5289,IFI6
5290,GADD45A
5291,RASSF6
5292,PCNX1
5293,FRG1
5294,GID8
5295,TMUB1
5296,XKR8
5297,FAAH2
5298,IQGAP2
5299,SECISBP2L
5300,ACOT9
5301,OSER1
5302,CREB3
5303,TNFRSF13C
5304,BFAR
5305,RAB18
5306,UBR2
5307,F8A1
5308,F2R
5309,NDRG1
5310,KDM5B
5311,MT2A
5312,CNPPD1
5313,TRIP10
5314,IDS
5315,PIK3IP1
5316,TMEM127
5317,GGNBP2
5318,LY9
5319,BBC3
5320,USF2
5321,AHNAK
5322,JDP2
5323,CEBPG
5324,ABHD5
5325,RPS4Y1
5326,LPIN1
5327,PRMT2
5328,MAT2B
5329,FGL2
5330,ZBTB7A
5331,STXBP2
5332,NCK2
5333,SINHCAF
5334,MARCH6
5335,EVA1B
5336,CARD19
5337,LAMP3
5338,OTUD5
5339,THEMIS2
5340,BBX
5341,OPTN
5342,ARF5
5343,RNF149
5344,STX12
5345,PQLC1
5346,SMIM12
5347,GNL1
5348,GLA
5349,DHPS
5350,ZNF524
5351,TFEB
5352,ISCA1
5353,RAB33A
5354,TES
5355,JOSD1
5356,LAMTOR3
5357,SHISA8
5358,TSC22D4
5359,MAF1
5360,TSPYL2
5361,KLHL5
5362,MUC20-OT1
5363,MED10
5364,KLHL2
5365,WBP2
5366,VASP
5367,UBE2W
5368,MDK
5369,GPSM3
5370,MRFAP1
5371,CD59
5372,LMNA
5373,LINC00662
5374,MEF2A
5375,PIK3C2B
5376,TUBA1C
5377,BCL2
5378,ARRDC1
5379,MED16
5380,CTH
5381,SLC25A38
5382,ZSWIM8
5383,TRIO
5384,TGFBR3L
5385,CDKN1C
5386,TOB2
5387,VEGFB
5388,MYO6
5389,AP002956.1
5390,RORA
5391,ADAM8
5392,SAP30L
5393,WASL
5394,CAMK2D
5395,ARL8A
5396,MHENCR
5397,BLOC1S2
5398,IRF9
5399,ZNF821
5400,NDST2
5401,ARPC1A
5402,MNT
5403,SOS2
5404,JADE2
5405,AC245060.4
5406,CNIH4
5407,TPGS1
5408,SNHG17
5409,SPATS2L
5410,SIK1
5411,MX1
5412,LINC02384
5413,IST1
5414,SNHG25
5415,EPB41L4A-AS1
5416,SERTAD3
5417,COMTD1
5418,NXT1
5419,RASSF7
5420,SERPINB1
5421,ELOVL1
5422,EPN1
5423,CSNK2A1
5424,HEIH
5425,CCDC93
5426,ZFAND3
5427,PMM1
5428,DPH3
5429,FOXP1
5430,SELENOW
5431,ZNF787
5432,PRPS2
5433,RPL10P16
5434,NR1H2
5435,SYPL1
5436,AC016876.2
5437,ITGAV
5438,STX2
5439,ATG12
5440,RAB40B
5441,ZNF165
5442,CAPG
5443,HOMER2
5444,PGLYRP2
5445,DUSP12
5446,PEA15
5447,PRR34-AS1
5448,TIMP2
5449,C5orf24
5450,IGHA2
5451,CRNDE
5452,ZFYVE21
5453,VAMP3
5454,RETREG2
5455,CFDP1
5456,FAM219B
5457,TUG1
5458,C18orf25
5459,DYNLT1
5460,AP001816.1
5461,CDC34
5462,LGALSL
5463,CD58
5464,PLEKHB2
5465,PIP4P1
5466,ISG15
5467,HBP1
5468,NFATC2
5469,RPL17P36
5470,F11R
5471,CLN8
5472,LRRFIP2
5473,RPL3P4
5474,PHF23
5475,BMF
5476,AGO2
5477,SESN1
5478,PAM
5479,LYPD6B
5480,TRAF4
5481,TOR1AIP2
5482,ATAD3C
5483,RPS27AP16
5484,RHOC
5485,PLEKHH3
5486,JSRP1
5487,BNIP3L
5488,GRAMD1A
5489,POLR1E
5490,KIAA1143
5491,TLE4
5492,LY96
5493,MAX
5494,SERTAD1
5495,MAP4
5496,PLIN2
5497,PRNP
5498,UIMC1
5499,SKIL
5500,HECA
5501,B4GALT1
5502,ADAM28
5503,SYS1
5504,DLGAP4
5505,IP6K2
5506,RNF41
5507,ZNF805
5508,TMEM170A
5509,RALGDS
5510,DDT
5511,CSKMT
5512,ATXN3
5513,CHAC1
5514,CPD
5515,RNF130
5516,AL096870.2
5517,RPL10P9
5518,MYO1G
5519,AAMDC
5520,NR2F6
5521,TIFA
5522,FTH1P10
5523,SLC7A1
5524,ZBTB43
5525,SENP7
5526,DRAM2
5527,KLHL6
5528,TCN2
5529,PITHD1
5530,RELA
5531,SNX27
5532,RNF38
5533,TOB1
5534,RAB3IP
5535,NR1D2
5536,KIAA1191
5537,AC026369.3
5538,SMG1
5539,ATP2B4
5540,FOXK1
5541,NAA80
5542,CD9
5543,ZNF267
5544,CNOT4
5545,ATXN1L
5546,TCP11L1
5547,THAP3
5548,ILK
5549,RNF138
5550,AC129492.1
5551,FAM50A
5552,MIR22HG
5553,AC005332.4
5554,SFMBT1
5555,RILPL2
5556,TIMM10B
5557,RCE1
5558,C6orf62
5559,ESRRA
5560,YKT6
5561,IGFLR1
5562,DYNLL2
5563,MIDN
5564,RICTOR
5565,C19orf12
5566,IMPDH2
5567,TMEM43
5568,REST
5569,IFNLR1
5570,UPF1
5571,TNIP2
5572,CEBPB
5573,PDCD4
5574,SLC12A4
5575,MKRN2
5576,BCL7C
5577,ABHD12
5578,HNRNPH2
5579,PRPS1
5580,FAM117A
5581,MED26
5582,FAM104A
5583,AC016831.5
5584,TCEAL3
5585,RAB39B
5586,PPME1
5587,RIC8A
5588,LMBR1L
5589,MOB2
5590,AP1S2
5591,RPL18AP3
5592,CERS5
5593,ACAP1
5594,EML3
5595,ATF6
5596,U62317.4
5597,MTMR4
5598,GALNT3
5599,TSPYL1
5600,MED25
5601,WIPI2
5602,RAB8B
5603,IPMK
5604,GABPB1-IT1
5605,ZFAND2B
5606,RPL13P12
5607,RRNAD1
5608,RDH13
5609,SH3BP2
5610,HMGCS1
5611,DHRS1
5612,RPS6KB1
5613,OFD1
5614,MAP7D1
5615,RN7SL1
5616,SOCS1
5617,THAP11
5618,WDR45B
5619,AIDA
5620,SDE2
5621,KDM3B
5622,MYO1C
5623,AFMID
5624,PHACTR4
5625,ZNF32
5626,TMEM56
5627,DUSP11
5628,RNF19A
5629,KDSR
5630,RNF145
5631,MFSD12
5632,AC008115.3
5633,HLA-DOB
5634,MT1X
5635,TMEM11
5636,AMFR
5637,C19orf66
5638,DNAAF2
5639,C15orf61
5640,CPTP
5641,NFE2L2
5642,SLC7A7
5643,CEP85L
5644,PPP1R18
5645,KLF10
5646,CCNQ
5647,IRAK4
5648,CDK9
5649,LCOR
5650,TMEM161B
5651,SDCBP
5652,BTBD6
5653,HIVEP2
5654,ZRANB1
5655,DIAPH1
5656,RIPK1
5657,KIAA0355
5658,SLAMF1
5659,ARL2
5660,ATXN2
5661,MVP
5662,MEX3C
5663,GGA2
5664,PRKAA1
5665,NR3C1
5666,PLIN3
5667,PIAS4
5668,AGO3
5669,RAB27A
5670,UBL3
5671,LITAF
5672,MSL2
5673,AC058791.1
5674,HMGN4
5675,RGS19
5676,MYSM1
5677,CYTH2
5678,PMEPA1
5679,SLC17A5
5680,TM2D3
5681,OAS1
5682,RRAGC
5683,RTN4
5684,MGAT4A
5685,PHF21A
5686,ZMIZ1
5687,CCNY
5688,SART3
5689,IFRD1
5690,FAM126B
5691,RNF139
5692,MAFF
5693,AC139887.2
5694,MFAP1
5695,SLC36A4
5696,PXK
5697,PLEKHF2
5698,TPRG1L
5699,RGP1
5700,SNAP23
5701,CTDSP2
5702,TRAPPC2B
5703,FGD2
5704,TMEM242
5705,UBXN2A
5706,ETHE1
5707,FBXO6
5708,GBA2
5709,TOX2
5710,HERC5
5711,ATXN7L3
5712,GNA12
5713,SLC35F2
5714,HMBOX1
5715,NPRL2
5716,UBL4A
5717,ZDHHC2
5718,CMAS
5719,PPP4R3A
5720,PML
5721,TRAK1
5722,CORO7
5723,MAEA
5724,RUNX2
5725,TOPORS
5726,HSD17B11
5727,MGAT4B
5728,PPIL4
5729,C16orf87
5730,STX11
5731,UBXN6
5732,USP9X
5733,NFE2L1
5734,MAP4K4
5735,AIM2
5736,UBA6
5737,PPM1A
5738,CC2D1A
5739,DLST
5740,TTLL7
5741,PDLIM5
5742,TBC1D22A
5743,MAPK8
5744,COPS7B
5745,HEXIM1
5746,MKNK1
5747,NXF1
5748,CSNK1G3
5749,ODF2L
5750,FBXO7
5751,TRAPPC12
5752,H1FX-AS1
5753,RSBN1
5754,GPR155
5755,NACC1
5756,KIAA2026
5757,GDAP2
5758,LTBP3
5759,RN7SL2
5760,CHPT1
5761,ZEB1
5762,YBX3
5763,NFKBIE
5764,HDAC5
5765,MIR29B2CHG
5766,ABHD4
5767,SOD2
5768,MRGBP
5769,SHOC2
5770,PHF12
5771,PYM1
5772,CCSER2
5773,FAM129A
5774,SLC4A7
5775,ZNF720
5776,TMEM115
5777,OAZ2
5778,JSRP1
5779,DPEP1
5780,MTRNR2L12
5781,MTND4P12
5782,FAM92B
5783,AC079250.1
5784,MTCO2P12
5785,IFITM1
5786,RPL21P16
5787,MTCO2P2
5788,BX679664.3
5789,RPL21P75
5790,EEF1A1P5
5791,FER1L4
5792,TSPAN13
5793,RPL13AP5
5794,AC027309.2
5795,RPL21P28
5796,IGLV3-1
5797,STAT2
5798,HLA-DOB
5799,MTCO3P12
5800,FTLP3
5801,PRCP
5802,RPL10P16
5803,MTND5P11
5804,CARMIL1
5805,BSCL2
5806,FP671120.5
5807,RPS3AP26
5808,RPL13AP25
5809,RPL23AP42
5810,TMSB4XP8
5811,GNPTG
5812,MTRNR2L8
5813,EEF1A1P13
5814,AL122020.1
5815,AC090498.1
5816,TAPBPL
5817,SMPDL3B
5818,ADAMTS7P4
5819,CERCAM
5820,CDK5RAP3
5821,AC099560.2
5822,LRRK1
5823,MERTK
5824,SYTL1
5825,RPL6P27
5826,CD59
5827,RPL7P1
5828,SPINT2
5829,RPS3AP47
5830,UBBP4
5831,AC112491.1
5832,MTND2P28
5833,LINC02576
5834,FTLP2
5835,PSME2P2
5836,SLC39A11
5837,CD19
5838,TMEM45A
5839,EEF1A1P6
5840,HLA-DMA
5841,FCGRT
5842,B4GALT7
5843,PARM1
5844,RPL15P3
5845,FAM114A1
5846,RPL7P23
5847,FTH1P20
5848,CD9
5849,SPCS2P4
5850,AC116347.1
5851,AC008014.1
5852,IGKV4-1
5853,AL512646.1
5854,MAN2B1
5855,TECRP1
5856,RPS18P12
5857,RPS28P7
5858,ANAPC13
5859,SCNN1B
5860,RPL36AP21
5861,RPL4P4
5862,PCED1B
5863,RPL41P1
5864,POLD4
5865,NEDD9
5866,FICD
5867,TMSB4XP4
5868,IGKV3-20
5869,AC113935.1
5870,IGFLR1
5871,ANKRD36B
5872,IGLV6-57
5873,RPLP0P6
5874,P4HA1
5875,SLC25A45
5876,CRACR2B
5877,BMF
5878,AC026403.1
5879,APLP2
5880,SCAMP5
5881,RTL8C
5882,RPL23AP65
5883,PSPH
5884,SLC35C1
5885,TSPYL1
5886,FGD2
5887,AC034236.1
5888,EEF1B2P3
5889,AC005912.1
5890,CBWD6
5891,MTCO1P40
5892,RPS2P46
5893,AC009078.2
5894,CTRB2
5895,REG1A
5896,PRSS1
5897,CTRB1
5898,REG1B
5899,PLA2G1B
5900,CEL
5901,CTRC
5902,INS
5903,SYCN
5904,PGGHG
5905,CPA2
5906,TIMP1
5907,LY96
5908,CCR10
5909,RPL9P9
5910,IL2RG
5911,MGST3
5912,IGHA2
5913,PNLIPRP1
5914,RNASET2
5915,NME4
5916,RAMP2
5917,TCEAL3
5918,TCEAL4
5919,SYNGR1
5920,FCGRT
5921,WNT10A
5922,TRG-AS1
5923,LINC02362
5924,PAIP2B
5925,HOMER3
5926,TET1
5927,TCEAL8
5928,ZNF358
5929,LCN8
5930,TIMP2
5931,CCL2
5932,TNFRSF18
5933,HLA-DOB
5934,B4GALT7
5935,KDELR3
5936,FAM129A
5937,JSRP1
5938,CRYBG3
5939,COPZ2
5940,QPRT
5941,FAM174A
5942,SPATS2L
5943,CCSAP
5944,CRYBB2P1
5945,CTHRC1
5946,ABHD14A
5947,ZNF275
5948,AMPD1
5949,FAM114A1
5950,ITGA6
5951,AL513365.1
5952,ZNF32
5953,TSPAN13
5954,BMI1
5955,GAMT
5956,RPL39P3
5957,PTMS
5958,RUNX2
5959,NAGLU
5960,PFKFB2
5961,TCEAL9
5962,BEX5
5963,CRTAP
5964,MARCH9
5965,ATAD3C
5966,RAB26
5967,SMOC1
5968,PLEKHH3
5969,RASSF8
5970,MLLT3
5971,TNFRSF4
5972,IGFLR1
5973,AL391056.1
5974,SYNPO
5975,FRMD6
5976,FHL1
5977,IGLC5
5978,NECTIN1
5979,TBCEL
5980,DNAJC12
5981,SCNN1B
5982,PPARA
5983,ORAI2
5984,CRNDE
5985,CARMIL1
5986,METRN
5987,SPINT2
5988,BAZ2B
5989,LINC00324
5990,EDEM3
5991,ARHGAP18
5992,MYO6
5993,P4HA2
5994,KRT8
5995,RPLP0P2
5996,PLTP
5997,CFAP54
5998,SERTAD3
5999,RIPK1
6000,ZNF37A
6001,GCAT
6002,EPHX1
6003,MIB1
6004,RFLNB
6005,MGAT3
6006,TP53I13
6007,CERCAM
6008,FCRLA
6009,KBTBD7
6010,SYNJ2BP
6011,FTX
6012,C16orf74
6013,ZFPM1
6014,TCEAL1
6015,NR2F6
6016,C14orf28
6017,NEIL1
6018,MARCH2
6019,DOLK
6020,AAMDC
6021,LILRB1
6022,LTBP3
6023,RCN3
6024,MSANTD3
6025,PDIA2
6026,LINC02256
6027,SRD5A3
6028,WAC-AS1
6029,HCG11
6030,CYB561
6031,STARD10
6032,PODXL2
6033,NXPE4
6034,ELK3
6035,IGFBP6
6036,F8A1
6037,MOXD1
6038,RAB11FIP5
6039,MAGEF1
6040,C15orf65
6041,APH1B
6042,AC010719.1
6043,AC008403.1
6044,AGPAT2
6045,DENND2C
6046,P4HA1
6047,BDH2
6048,ITGA8
6049,RTL8A
6050,CRACR2B
6051,AC006042.3
6052,DNAJC16
6053,CCDC110
6054,ZNF780A
6055,CWF19L2
6056,DGCR6
6057,FZD6
6058,FAM210B
6059,CDK2AP1
6060,AC242376.2
6061,SNX16
6062,SCAMP5
6063,CTSO
6064,CPQ
6065,EEF1B2P6
6066,URGCP
6067,AC016876.1
6068,RILP
6069,ATN1
6070,SLC36A4
6071,AC097376.2
6072,MT1E
6073,TMEM80
6074,BEX4
6075,CDC37L1
6076,SMIM1
6077,CBY1
6078,TMEM220
6079,LINC00869
6080,SERTAD2
6081,TTLL7
6082,CD40
6083,MAP7D3
6084,MAP4K3-DT
6085,PRH1
6086,ARL2
6087,SYCE1L
6088,FGD4
6089,BTD
6090,RUFY2
6091,LMF1
6092,PPP1R3E
6093,SH3YL1
6094,CHKA
6095,MSANTD4
6096,AC104971.3
6097,DHRS4-AS1
6098,NFIC
6099,TPMT
6100,CSF2RB
6101,FAM3C2
6102,PRSS16
6103,DVL1
6104,KANSL1-AS1
6105,LINC00888
6106,SWT1
6107,BEX2
6108,BMF
6109,ITGA6-AS1
6110,FLYWCH2
6111,KBTBD3
6112,SH3PXD2A
6113,SMPDL3B
6114,AL365361.1
6115,GMDS-DT
6116,AL357060.1
6117,TBC1D13
6118,MACC1
6119,CGRRF1
6120,AZIN1-AS1
6121,GPR15
6122,SYNC
6123,IQCG
6124,FBXO8
6125,DHX32
6126,SLC12A4
6127,PIGV
6128,MOSMO
6129,CAPG
6130,LINC00339
6131,MYO1C
6132,BRSK1
6133,AL133453.1
6134,GNA12
6135,ZNF248
6136,GNPDA2
6137,LINC00662
6138,ZCCHC3
6139,LNP1
6140,ZNF433-AS1
6141,SLC35E2A
6142,SLC27A5
6143,THUMPD2
6144,FBXL17
6145,UGT2B17
6146,AC012645.3
6147,IRS1
6148,SPATA20
6149,RNF146
6150,IGLV3-21
6151,RPS2P5
6152,ATP6V0C
6153,GGH
6154,LAMP5
6155,NME2
6156,ATP13A1
6157,TRIM28
6158,GABARAP
6159,BAG6
6160,CHST2
6161,SYK
6162,ALYREF
6163,DNM2
6164,NCLN
6165,GPI
6166,TCIRG1
6167,BHLHA15
6168,MYBL2
6169,YIF1B
6170,AL138963.3
6171,ALDOA
6172,NAPA
6173,NOMO2
6174,MOGS
6175,PRPF8
6176,AL365357.1
6177,HMGA1
6178,KDM5D
6179,PPP2R1A
6180,MAN2B1
6181,AHCY
6182,EPN1
6183,SF3A1
6184,SCAMP3
6185,TRAP1
6186,IARS
6187,UBA1
6188,PSMA6
6189,U2AF2
6190,RIC1
6191,RAD23B
6192,PSMF1
6193,NUP210
6194,OTUB1
6195,PTP4A3
6196,AARS
6197,PSMB10
6198,ADSL
6199,RNASEH2A
6200,PTOV1
6201,LILRB4
6202,GBF1
6203,RAB24
6204,PRRC2A
6205,SMARCA4
6206,PFKL
6207,SUPT4H1
6208,PSMD3
6209,ARF5
6210,MTG1
6211,CD180
6212,NUTF2
6213,AL591846.1
6214,THOC3
6215,ETV6
6216,PTPRCAP
6217,SSRP1
6218,TYMS
6219,STMN1
6220,PRPF19
6221,SF3A2
6222,ZGPAT
6223,FTSJ1
6224,AL135905.2
6225,PTDSS1
6226,LIME1
6227,TXLNGY
6228,ATP1A1
6229,FARSA
6230,POLR2E
6231,FAF1
6232,MKI67
6233,TMPO
6234,KIAA2013
6235,DPAGT1
6236,MCM5
6237,SNRPA
6238,PARVB
6239,EIF1AY
6240,POLD2
6241,DDX39A
6242,RAB11B
6243,POLDIP2
6244,PAPSS1
6245,RNPEP
6246,CRLS1
6247,MRPL37
6248,MPDU1
6249,SEPT9
6250,MRPL4
6251,RBM42
6252,APH1A
6253,MCM7
6254,RB1
6255,ELAVL1
6256,GMDS
6257,PGD
6258,IMMT
6259,SRRT
6260,SLC52A2
6261,PLOD3
6262,NOC2L
6263,AKR1B1
6264,HMGB3
6265,WDR34
6266,FOXRED1
6267,ATIC
6268,BRI3BP
6269,GPS1
6270,H2AFY
6271,WAS
6272,UQCRHL
6273,MTCH2
6274,TMEM106C
6275,WASH5P
6276,HSF1
6277,MLST8
6278,ATP6AP1
6279,WDR18
6280,ERAL1
6281,PDXP
6282,LUC7L2
6283,UBQLN1
6284,FH
6285,MTFP1
6286,LMF2
6287,CYP51A1
6288,CLPTM1
6289,HINT2
6290,CNIH1
6291,IMPDH2
6292,TM7SF3
6293,PAFAH1B3
6294,RUVBL2
6295,KIF22
6296,HCFC1
6297,TIMM23
6298,MRPL16
6299,CDK6
6300,QTRT1
6301,GET4
6302,NCOR2
6303,VARS
6304,BCKDK
6305,LSR
6306,HIF1A
6307,SHKBP1
6308,PAGR1
6309,QARS
6310,TIMELESS
6311,CLASRP
6312,PRKCB
6313,FEN1
6314,SF3B4
6315,TXNDC12
6316,POLR2D
6317,ABCB8
6318,G6PC3
6319,PPP3CC
6320,TMUB1
6321,LMNB2
6322,BUB1
6323,APEH
6324,SLC25A1
6325,RRM2
6326,CENPT
6327,JMJD8
6328,ABCB9
6329,DDX54
6330,MAGED1
6331,CPSF1
6332,BOP1
6333,SPI1
6334,MYH9
6335,USP10
6336,FOXM1
6337,NUDT21
6338,ACTR1A
6339,IPO5
6340,MBD1
6341,PES1
6342,PPP6R1
6343,PPIH
6344,GYG1
6345,MIR193BHG
6346,MRPS2
6347,LONP2
6348,ADAM19
6349,NUDT1
6350,TM9SF1
6351,MTA2
6352,SHMT1
6353,BMP8B
6354,TBXAS1
