,0
6325,LENG8
6326,HK1
6327,UBE2E2
6328,POLR2G
6329,IDH3B
6330,GPS1
6331,FLOT2
6332,MRPL16
6333,PLXNB2
6334,FUNDC2
6335,MAZ
6336,AIMP1
6337,VPS51
6338,INTS10
6339,CNTRL
6340,HCFC1R1
6341,PRKCB
6342,CCDC88B
6343,SVBP
6344,LYL1
6345,CEBPG
6346,U2AF2
6347,SMARCB1
6348,ANAPC5
6349,YPEL2
6350,EAPP
6351,MT1X
6352,RNF220
6353,MPLKIP
6354,ADD3
6355,RNF146
6356,SLC9A3R1
6357,NADK
6358,ZDHHC7
6359,DENND4B
6360,ZNF524
6361,CCDC124
6362,INPP5D
6363,PIH1D1
6364,AK2
6365,NOSIP
6366,SH3BP1
6367,SNAPIN
6368,RBCK1
6369,MAPKAPK3
6370,ANAPC15
6371,MIIP
6372,RPL26L1
6373,UBE2E3
6374,UPF2
6375,CCNL2
6376,PPP6C
6377,SH3TC1
6378,ZSWIM7
6379,TPGS1
6380,POLE3
6381,NT5C
6382,RSBN1L
6383,MPST
6384,PMVK
6385,MYL7
6386,ACTC1
6387,TNNC1
6388,MYL4
6389,TNNI1
6390,TNNT2
6391,TPM1
6392,MYH6
6393,MYL3
6394,MYL9
6395,IFITM1
6396,RPS4Y1
6397,C12orf75
6398,KRT8
6399,TAGLN
6400,CRIP2
6401,GNLY
6402,GZMB
6403,AC020909.2
6404,ENO3
6405,PRDX2
6406,AL512646.1
6407,CD7
6408,SYNE2
6409,KLRD1
6410,TPM2
6411,KLRB1
6412,MDK
6413,VWF
6414,GZMA
6415,NKG7
6416,ETS1
6417,CST7
6418,RHOC
6419,SYNE1
6420,SNHG25
6421,RIPOR2
6422,LIMD2
6423,MTCO3P12
6424,PLAC8
6425,FYN
6426,ACAP1
6427,CCL5
6428,MT-ND6
6429,IGFBP7
6430,MTND4P12
6431,CEMIP2
6432,CD69
6433,RASGRP2
6434,GIMAP7
6435,ISG20
6436,PAXX
6437,TTN
6438,ADD3
6439,TSTD1
6440,CCND3
6441,IL1R2
6442,DDX3Y
6443,RPA2
6444,RPL17
6445,MT-TP
6446,CCDC85B
6447,YPEL3
6448,MZT2A
6449,ATP2B4
6450,DIP2A
6451,CNOT6L
6452,PRKAG2
6453,SIGIRR
6454,TMSB4XP4
6455,PRKCB
6456,PSIP1
6457,AC116533.1
6458,NDUFV1
6459,PDAP1
6460,HERC2
6461,MRPL28
6462,AREG
6463,HIST1H1C
6464,PXN
6465,CORO1A
6466,PRMT1
6467,RARRES3
6468,ABHD17A
6469,PDLIM1
6470,CARHSP1
6471,CRIP1
6472,ID3
6473,HEBP2
6474,GIMAP1
6475,DDX27
6476,CMC1
6477,PLEKHA1
6478,TCEAL8
6479,EPM2AIP1
6480,HIST1H4C
6481,NAP1L4
6482,TMEM50B
6483,STK17A
6484,AKNA
6485,MRPS26
6486,NT5C
6487,DENND3
6488,ANP32E
6489,ZSWIM7
6490,HIGD1A
6491,C12orf57
6492,GNG2
6493,NUTF2
6494,PPP1R9B
6495,TES
6496,DCXR
6497,NCOA7
6498,NUDT4
6499,CYTIP
6500,OGT
6501,RTL8C
6502,CLIP4
6503,PIP4K2A
6504,RGS1
6505,C3
6506,GPR34
6507,VSIR
6508,SIGLEC10
6509,RPS4Y1
6510,ADAM28
6511,DDIT4
6512,EPB41L2
6513,ADORA3
6514,SORL1
6515,GSTM3
6516,USP53
6517,LPAR6
6518,OLFML3
6519,GPR82
6520,SIGLEC8
6521,A2M
6522,SESN1
6523,CSGALNACT1
6524,CALHM6
6525,CX3CR1
6526,PIK3IP1
6527,SRGAP1
6528,IGSF21
6529,GIMAP4
6530,PRDM1
6531,CDKN1C
6532,ALOX15B
6533,AXL
6534,FCGBP
6535,DNAJB4
6536,PALD1
6537,MTUS1
6538,GIMAP7
6539,ABI3
6540,MEF2C
6541,TMEM176B
6542,LPCAT2
6543,SLC40A1
6544,HIST1H2AC
6545,AIDA
6546,CD300A
6547,AOAH
6548,ST6GAL1
6549,HIST1H4C
6550,IL6ST
6551,ITM2C
6552,TMEM156
6553,EBI3
6554,ADGRG1
6555,CHPT1
6556,WNT5A
6557,MGAT4A
6558,HLA-DQA2
6559,SEC14L1
6560,GPR155
6561,NUDT16
6562,AC012368.1
6563,NDRG2
6564,ELMO1
6565,CTTNBP2
6566,SIPA1
6567,KCNMA1
6568,RB1
6569,LRRK2
6570,LTC4S
6571,GRASP
6572,PRKAG2-AS1
6573,SLC4A7
6574,SSH2
6575,ENTPD1
6576,MAN2A1
6577,RCSD1
6578,CORO1A
6579,SUSD3
6580,TCF4
6581,TLR7
6582,DDX3Y
6583,AL138899.1
6584,CD1D
6585,GIMAP1
6586,YPEL3
6587,MRPL3
6588,BAG3
6589,PELI1
6590,CSF3R
6591,CTTNBP2NL
6592,FILIP1L
6593,AL136987.1
6594,HSPA6
6595,OFD1
6596,ZBTB16
6597,CXCL12
6598,CEACAM4
6599,ARL4C
6600,HTRA1
6601,HLA-DRB6
6602,OTULINL
6603,RPL17
6604,FRG1CP
6605,ABCC4
6606,RGS18
6607,GCLC
6608,PLD4
6609,DCK
6610,SRGAP2
6611,TNPO1
6612,PTGS2
6613,LAT2
6614,PHC2
6615,SVBP
6616,P2RY13
6617,SESN3
6618,TM6SF1
6619,DANCR
6620,TAF7
6621,GAL3ST4
6622,GIMAP8
6623,C12orf57
6624,DOCK4
6625,PLXNC1
6626,C1orf54
6627,MERTK
6628,UBL3
6629,SERPINF1
6630,MYLIP
6631,ITGA4
6632,PDGFB
6633,OLFML2B
6634,STK17A
6635,TMCC3
6636,KLHL24
6637,CD69
6638,ANKRD44
6639,AC109326.1
6640,STK38L
6641,SWAP70
6642,CPED1
6643,PRMT9
6644,TMEM176A
6645,ZFAND2A
6646,EIF1AY
6647,CTNND1
6648,CDC42SE2
6649,CDKN1B
6650,AC024293.1
6651,PLEKHO1
6652,TUT4
6653,FAM177B
6654,GBP4
6655,PLAC8
6656,ARRDC2
6657,CARD11
6658,RUNX3
6659,TBC1D12
6660,STX6
6661,ZDHHC14
6662,CALCOCO2
6663,CLEC9A
6664,SLC8A1
6665,LPIN2
6666,HPS3
6667,PWWP3A
6668,ZNF846
6669,LRMP
6670,CCND2
6671,CCND3
6672,AC092803.2
6673,CAMLG
6674,NHLRC2
6675,TAGAP
6676,PMAIP1
6677,PSTPIP2
6678,PRPS2
6679,DEPTOR
6680,LINC01480
6681,HLA-DOA
6682,CCNB1IP1
6683,C1orf56
6684,SERPINB9
6685,RHOH
6686,S100B
6687,AIG1
6688,PALLD
6689,AGPAT5
6690,YAF2
6691,GPR65
6692,AL590617.2
6693,APOC2
6694,NUDT3
6695,SYPL1
6696,INPP5D
6697,PPA1
6698,ZNF652
6699,MIR181A1HG
6700,PKIB
6701,ADAMDEC1
6702,PRKCA
6703,NOC3L
6704,RHBDF2
6705,ZNF33A
6706,RARRES3
6707,GAPT
6708,SMIM20
6709,HIST1H1C
6710,RNF125
6711,LRMDA
6712,LINC02207
6713,PRKACB
6714,INSR
6715,SOCS1
6716,HIST1H1D
6717,CCL3L1
6718,MZT2A
6719,RAE1
6720,NFATC2
6721,CREBRF
6722,EGR3
6723,AC025164.1
6724,IGBP1
6725,ANKRD37
6726,LINC01094
6727,NSUN6
6728,MS4A4E
6729,ITPRIPL2
6730,CHKA
6731,INAFM2
6732,RASSF2
6733,SPRY1
6734,SRGAP2B
6735,EPB41L4A-AS1
6736,FMNL3
6737,B3GNT5
6738,HHEX
6739,LDLRAD4
6740,FAM135A
6741,EPC1
6742,KLF13
6743,SCRN1
6744,ISG20
6745,NHSL1
6746,DENND3
6747,CCL4L2
6748,CADM1
6749,FKBP4
6750,NAV1
6751,MXD4
6752,PAK1
6753,ADGRG6
6754,DNAJC4
6755,LPAR5
6756,PRKAB1
6757,PAPOLG
6758,PCMTD1
6759,LRRC75A
6760,JAZF1
6761,CCL4
6762,TXLNGY
6763,SNX18
6764,SPECC1
6765,TENT5A
6766,CLEC4E
6767,OTUD6B-AS1
6768,CD48
6769,RF00017-71
6770,IL18R1
6771,IL1R2
6772,DUSP4
6773,LYL1
6774,TRAF3IP3
6775,CCND1
6776,ZNF433-AS1
6777,PHF20
6778,NCK1-DT
6779,TREM2
6780,GATM
6781,SH3KBP1
6782,ARHGAP15
6783,EPS8
6784,HIST3H2A
6785,SERPINH1
6786,KLHL5
6787,ARHGAP24
6788,PRDX2
6789,DUSP2
6790,IMPDH2
6791,IER5L
6792,GIMAP6
6793,NRARP
6794,NCOA3
6795,TMPO
6796,TSPAN33
6797,BLNK
6798,IL1RAP
6799,SNAP23
6800,MTHFD1L
6801,BCAS2
6802,APMAP
6803,ITPR2
6804,SFMBT2
6805,RASAL3
6806,BIN1
6807,ARL5A
6808,HES1
6809,HAMP
6810,PDK3
6811,SEMA4D
6812,PURA
6813,ZNF562
6814,MIA3
6815,ZNF124
6816,TLR6
6817,IVD
6818,SNHG7
6819,NT5C
6820,PCNP
6821,UNC5B
6822,ARHGEF6
6823,DIPK2A
6824,SUMF2
6825,BTG3
6826,PRKDC
6827,FRMD4A
6828,CNOT6L
6829,ERCC1
6830,OTUD1
6831,RBCK1
6832,BX284668.5
6833,CLNS1A
6834,DLEU7
6835,PLAGL1
6836,DCP2
6837,ST3GAL6
6838,DNAJA4
6839,HACD4
6840,PTRHD1
6841,SNW1
6842,PIGP
6843,ARHGAP21
6844,COA1
6845,CIITA
6846,ATG4C
6847,MMADHC
6848,SIRT1
6849,NFIL3
6850,CYSLTR1
6851,AC004687.1
6852,METTL21A
6853,PPIL3
6854,BMI1
6855,CCDC18-AS1
6856,SATB1
6857,NME3
6858,TLR1
6859,SLC5A3
6860,SNHG3
6861,FBL
6862,ARHGAP22
6863,RNASE2
6864,BBX
6865,SOX4
6866,TNF
6867,NINJ2
6868,MGST2
6869,PTGS1
6870,TLR5
6871,SLC35D2
6872,SINHCAF
6873,AKNA
6874,C6orf48
6875,CDK2AP1
6876,ECI2
6877,TRIM13
6878,FGD2
6879,PQBP1
6880,SMURF2
6881,CCNG2
6882,ANG
6883,TATDN1
6884,ING1
6885,PMS1
6886,CHORDC1
6887,ARHGEF12
6888,PRKAG2
6889,AL035446.1
6890,LNPEP
6891,ZNF292
6892,TXN2
6893,ZNF397
6894,CCDC50
6895,FAM111A
6896,BCL2
6897,TGFBR1
6898,AMZ2P1
6899,ZBTB10
6900,PHF3
6901,MIA2
6902,DDOST
6903,GLO1
6904,ZNF791
6905,AREG
6906,PRRG4
6907,IL16
6908,CNTRL
6909,LETMD1
6910,MPST
6911,DAGLB
6912,POU2F2
6913,NFYB
6914,QARS
6915,PPM1K
6916,RNF166
6917,FAM53C
6918,DOCK5
6919,CCDC112
6920,LARS
6921,ARMCX3
6922,TPRKB
6923,TIAM1
6924,HSPBAP1
6925,EAF2
6926,AZIN1-AS1
6927,NUDT1
6928,EBPL
6929,PEX2
6930,ST8SIA4
6931,EPB41
6932,MRPS31
6933,RABGAP1L
6934,APAF1
6935,LBR
6936,SNHG1
6937,TIMM9
6938,ZSWIM7
6939,DUSP10
6940,CPNE3
6941,LTBR
6942,NAAA
6943,RPL7L1
6944,GZF1
6945,HEIH
6946,F8A1
6947,TSC22D2
6948,TSTD1
6949,APOBEC3G
6950,ZFAND1
6951,CHST11
6952,RCBTB2
6953,R3HDM2
6954,RPL41P2
6955,SP140L
6956,ID3
6957,DDX27
6958,MAML3
6959,CD2AP
6960,XPR1
6961,SOCS6
6962,MRPS26
6963,ETV5
6964,USPL1
6965,GALNT2
6966,GAB3
6967,CWF19L2
6968,PSIP1
6969,ATP2C1
6970,ZNF277
6971,MIR29B2CHG
6972,SELENOM
6973,AC127502.2
6974,AC008038.1
6975,AFDN
6976,CAMK1
6977,MPPE1
6978,TWISTNB
6979,UPF1
6980,IKBIP
6981,FMN1
6982,GLDN
6983,GIMAP2
6984,KIF2A
6985,CAMK1D
6986,SNHG12
6987,RPA2
6988,PRKD3
6989,CDKN2AIP
6990,BHLHE41
6991,N4BP2L1
6992,ATP8B4
6993,SLC39A10
6994,TBC1D15
6995,SUCO
6996,RBBP7
6997,RCN2
6998,CCDC59
6999,HRH2
7000,STIM2
7001,MPZL1
7002,RPAP3
7003,MED11
7004,SLC49A4
7005,TBC1D9
7006,KLHL8
7007,TMEM65
7008,NT5C2
7009,CBX5
7010,PTPN22
7011,RERE
7012,COMMD3
7013,RAP2A
7014,CARD19
7015,TERF1
7016,MITD1
7017,CFAP97
7018,ZNF580
7019,FAM120AOS
7020,VASH1
7021,DPM3
7022,AKAP11
7023,ITPR1
7024,SGPP1
7025,CAMK2D
7026,ARMCX1
7027,ILF3-DT
7028,MBNL2
7029,UTP6
7030,MRPL58
7031,COPS3
7032,WDR41
7033,PHF5A
7034,MARF1
7035,SLC1A5
7036,TCF12
7037,PAXX
7038,TBC1D16
7039,AGPAT1
7040,MRPS33
7041,METTL23
7042,AHSA2P
7043,PDCD7
7044,TSPYL2
7045,ATF7IP2
7046,SPIDR
7047,CXorf21
7048,HEATR5B
7049,ATP10D
7050,PFDN4
7051,RIOK1
7052,SRGAP2C
7053,TMEM107
7054,CMKLR1
7055,ZMAT3
7056,XPC
7057,ARHGAP25
7058,SH3TC1
7059,ARID2
7060,MRPL42
7061,CRLF3
7062,TBC1D22A
7063,ZNF91
7064,OSM
7065,SAMD9
7066,KRCC1
7067,PGM2
7068,STX17
7069,CCDC117
7070,TYW3
7071,RNPC3
7072,CNOT8
7073,SLC30A1
7074,MYSM1
7075,SNRPN
7076,SCNM1
7077,MACO1
7078,ZNF503
7079,TBC1D4
7080,SLC9A9
7081,TK2
7082,ZNF32
7083,SRSF8
7084,BCL2L11
7085,ZFPM1
7086,C12orf45
7087,AKAP10
7088,C1GALT1
7089,UVSSA
7090,LMBR1L
7091,GON4L
7092,GGCX
7093,TP53I13
7094,CCDC174
7095,KMT5B
7096,CAMSAP2
7097,ORAI3
7098,LINC00847
7099,APPL2
7100,RCOR3
7101,PTAR1
7102,UQCC3
7103,WDR74
7104,ATAD1
7105,ZNF581
7106,MMGT1
7107,SNHG25
7108,LINC00667
7109,SNRK
7110,ZNF430
7111,DDX50
7112,CLPX
7113,NEDD9
7114,ICE2
7115,TTF1
7116,TRIAP1
7117,NSMCE3
7118,TATDN3
7119,MRPL9
7120,EMP1
7121,INSIG1
7122,MT-ND6
7123,LYVE1
7124,F13A1
7125,BAG3
7126,MTND1P23
7127,PNP
7128,CHORDC1
7129,LUCAT1
7130,EMB
7131,AHSA1
7132,STAB1
7133,TTN
7134,IL6R
7135,JOSD1
7136,DNAJA4
7137,STIP1
7138,EHD1
7139,FGFR1
7140,FOLR2
7141,THBD
7142,PDE4B
7143,HSPA6
7144,CKS2
7145,VEGFA
7146,FKBP4
7147,BIRC3
7148,MCTP1
7149,TET2
7150,VPS37B
7151,NR4A3
7152,BCAT1
7153,MTSS1
7154,RN7SL1
7155,ZFAND2A
7156,DUSP5
7157,TRA2A
7158,JARID2
7159,YTHDF3
7160,SERPINB9
7161,ZNF267
7162,DNAJB4
7163,PMP22
7164,RYBP
7165,SELENOP
7166,USP36
7167,NOTCH2
7168,FOSL1
7169,HSPA4
7170,AC016831.1
7171,EIF2AK3
7172,CYP1B1
7173,PHLDA1
7174,ACSL3
7175,ANTXR2
7176,NAA50
7177,SNN
7178,TLNRD1
7179,NLRP3
7180,ERN1
7181,SNAP23
7182,MTCO1P12
7183,TNFAIP8
7184,PURB
7185,MEF2C
7186,KCTD20
7187,KIF1B
7188,RAPH1
7189,MIR222HG
7190,ASPH
7191,RPL10P9
7192,B3GNT5
7193,TLR2
7194,IL1R1
7195,ZC3H12A
7196,MAPK6
7197,PKNOX1
7198,TRIB1
7199,GCLM
7200,FCGR2B
7201,PPIF
7202,MAFG
7203,MTCO1P40
7204,NRP2
7205,DNMBP
7206,MMP9
7207,SLC7A5
7208,IRAK2
7209,LILRB5
7210,IL6ST
7211,SLC5A3
7212,LRIF1
7213,THAP2
7214,KLHL21
7215,TCEAL9
7216,CAPN2
7217,HES4
7218,CCDC141
7219,CCL20
7220,ARL5B
7221,PFKFB3
7222,RNF145
7223,ITGA5
7224,TSPYL2
7225,MTND4P12
7226,NFAT5
7227,CLEC10A
7228,APP
7229,ITGAM
7230,CHSY1
7231,SERTAD2
7232,BCL3
7233,ATP6V1C1
7234,EPS8
7235,CLIC2
7236,MAP3K20
7237,ZBTB43
7238,MALT1
7239,PELI1
7240,EIF4E
7241,MED13
7242,BRAF
7243,FAM126A
7244,DNAJB11
7245,SLCO4A1
7246,ANPEP
7247,ETV3
7248,PAPSS2
7249,SLC11A2
7250,ISG20
7251,OGT
7252,SIPA1L1
7253,DOT1L
7254,HIVEP1
7255,NKRF
7256,AGO2
7257,GNG2
7258,EAF1
7259,GAS7
7260,MXD1
7261,B4GALT5
7262,GASK1B
7263,CEMIP2
7264,AC027290.2
7265,PCF11
7266,IL10
7267,TPM1
7268,OTUD1
7269,MTND2P28
7270,JMJD6
7271,TP53BP2
7272,MPDU1
7273,RALGAPA1
7274,RRAGC
7275,PPP3R1
7276,EREG
7277,GAS6
7278,ESYT2
7279,CCDC117
7280,FLCN
7281,RBM12
7282,ZC3H12C
7283,ITPRIP
7284,FRMD4B
7285,TLE4
7286,EIF3J
7287,OXSR1
7288,RNASE2
7289,USP53
7290,KMO
7291,RASSF2
7292,SMIM3
7293,AC021078.1
7294,SLC25A44
7295,ARHGAP5
7296,MAP4K4
7297,DUSP4
7298,CXCL1
7299,ADNP2
7300,ANKH
7301,RCAN1
7302,LPCAT1
7303,SEMA6B
7304,RGL1
7305,COLEC12
7306,RN7SL2
7307,ELOVL5
7308,AL450405.1
7309,ABI2
7310,NFKB2
7311,STK40
7312,INTS6
7313,CCRL2
7314,ARFGAP3
7315,RC3H1
7316,IL1RN
7317,ZC3HAV1
7318,ZSWIM6
7319,MOB4
7320,ZDHHC20
7321,ACSL5
7322,NDEL1
7323,CCL2
7324,ZFC3H1
7325,TNF
7326,SLC9A9
7327,SLC4A7
7328,FNIP1
7329,CNRIP1
7330,CCNT1
7331,ITSN1
7332,AC104581.4
7333,TOB2
7334,MT1X
7335,TAF7
7336,NAB1
7337,PEAK1
7338,MAPKAPK2
7339,PLEKHG2
7340,C9orf72
7341,CD93
7342,CREBBP
7343,FUBP1
7344,FAM49A
7345,PPTC7
7346,SCML1
7347,SGMS2
7348,FSCN1
7349,RBBP8
7350,CGAS
7351,CRK
7352,TET3
7353,TNIP1
7354,SESTD1
7355,CDC42EP3
7356,MT-TP
7357,HERC4
7358,AC011529.1
7359,CYBRD1
7360,ARIH1
7361,HDAC9
7362,GLA
7363,MORC3
7364,SLC16A10
7365,TMSB4XP4
7366,CLDND1
7367,OGDH
7368,BCL10
7369,WLS
7370,LATS2
7371,DENND5A
7372,RP2
7373,SEC24A
7374,PHLDA2
7375,SLC43A3
7376,CD300E
7377,PPP2CB
7378,VCAN
7379,TES
7380,TFPI
7381,RLF
7382,SGMS1
7383,KHDC4
7384,AC016831.5
7385,SERINC5
7386,PPP4R2
7387,SLC25A37
7388,TSC22D2
7389,TUG1
7390,CHST15
7391,EGR3
7392,TPD52L2
7393,USP12
7394,NOP58
7395,NUP98
7396,BTG3
7397,SRSF1
7398,LYSMD3
7399,ERO1B
7400,TNS1
7401,C5AR2
7402,SERPINB8
7403,FOXK2
7404,C16orf72
7405,BCAS2
7406,SLC12A7
7407,IL1R2
7408,ANKRD10
7409,HYOU1
7410,NDRG1
7411,AP1G1
7412,JMY
7413,BTAF1
7414,AHSA2P
7415,SIK3
7416,GGCX
7417,UBAP1
7418,FAM102B
7419,AC009951.1
7420,IL4R
7421,PPID
7422,MYLIP
7423,STARD4
7424,TLE3
7425,ANKRD37
7426,TAF13
7427,DEDD2
7428,SIRT1
7429,SKI
7430,MTF1
7431,FEM1C
7432,NUDT4
7433,AP5Z1
7434,CYTOR
7435,FAM210A
7436,GTF2H1
7437,GATAD2A
7438,CCDC93
7439,FTLP3
7440,SCAF4
7441,AC006001.3
7442,ZNF281
7443,PDE12
7444,SLC9A3R1
7445,USP10
7446,ZG16B
7447,AZGP1
7448,STATH
7449,SLPI
7450,PIP
7451,C3
7452,MGP
7453,PIGR
7454,HTRA1
7455,SMR3B
7456,PRB4
7457,PRB1
7458,PRH2
7459,PRB3
7460,HTN3
7461,HTN1
7462,PRB2
7463,CA6
7464,SPP1
7465,PRH1
7466,SORL1
7467,RGS1
7468,DDX3Y
7469,BPIFA2
7470,RPS4Y1
7471,SCGB3A1
7472,CCL4
7473,AC006518.7
7474,PRR4
7475,NDRG2
7476,MT-TS2
7477,ADGRG1
7478,USP53
7479,SRGAP1
7480,A2M
7481,GABPB1-AS1
7482,LPO
7483,TANC2
7484,ADORA3
7485,SAP30
7486,ZNF618
7487,ADAM28
7488,BCL2
7489,SIGLEC8
7490,PRDM1
7491,CLEC5A
7492,SFMBT2
7493,MT-TP
7494,ZBTB16
7495,BHLHE41
7496,NUDT3
7497,TGFBR1
7498,MEF2C
7499,GPR34
7500,FAM129A
7501,DOCK4
7502,CCL3L1
7503,CX3CR1
7504,CCL4L2
7505,EGR3
7506,PALD1
7507,RESF1
7508,LPCAT2
7509,POU2F2
7510,MGAT4A
7511,TREM2
7512,ITGA4
7513,IKZF1
7514,SYNE2
7515,EGR2
7516,AZIN1-AS1
7517,MUC7
7518,TNRC6B
7519,SLC25A37
7520,ITPRIPL2
7521,CD69
7522,SLC4A7
7523,CD24
7524,EPB41L2
7525,SIGLEC10
7526,TNF
7527,AQP5
7528,LTF
7529,WFDC2
7530,PRR27
7531,FDCSP
7532,DEFB1
7533,MT-TE
7534,INPP5D
7535,FMNL3
7536,ANKRD44
7537,PIK3IP1
7538,IGLC2
7539,CALML5
7540,IGKC
7541,PLD4
7542,CCL28
7543,IGHA1
7544,KRT7
7545,RNU2-63P
7546,NKTR
7547,OLFML3
7548,TNPO1
7549,IL6ST
7550,TLR7
7551,PDCD4
7552,ATP2B1-AS1
7553,MCF2L
7554,CORO1A
7555,VASH1
7556,CSGALNACT1
7557,LHFPL2
7558,ITPR2
7559,KRT18
7560,CARD11
7561,ZNF292
7562,NUCB2
7563,LCN2
7564,FMN1
7565,NAV1
7566,ST6GAL1
7567,HIST1H4C
7568,KRT19
7569,NAPSB
7570,AMY2B
7571,AC109326.1
7572,NCOA7
7573,CSF3R
7574,MT-TG
7575,RHBDF2
7576,ASH1L
7577,ANKRD36C
7578,AREG
7579,GPM6A
7580,UTRN
7581,BDP1
7582,PLXNC1
7583,SLC13A5
7584,PDGFB
7585,ENTPD1
7586,GLDN
7587,JDP2
7588,TUT4
7589,PRKAG2
7590,TAGAP
7591,TXLNGY
7592,LINC01480
7593,PTGER4
7594,LDLRAD4
7595,STAG2
7596,MT-TV
7597,ARHGAP5
7598,SOCS6
7599,FILIP1L
7600,BAZ2B
7601,TBL1XR1
7602,CCL5
7603,KAT6A
7604,KAT6B
7605,PHF3
7606,GABPB1-IT1
7607,PRRC2B
7608,CLDN1
7609,GAL3ST4
7610,CADM1
7611,SPECC1
7612,CDK6
7613,SH3KBP1
7614,MAML2
7615,KLHL24
7616,YTHDC1
7617,MED13L
7618,TCOF1
7619,LINC01736
7620,LSP1
7621,EPB41
7622,SRGAP3
7623,WNT5A
7624,SLC39A10
7625,AC103591.3
7626,OTUD1
7627,DOCK10
7628,BMP2K
7629,TUT7
7630,ZBTB38
7631,TACSTD2
7632,ARHGAP26
7633,CCND2
7634,ZNF791
7635,NFATC2
7636,IL18R1
7637,RIF1
7638,CCND1
7639,S100A1
7640,SETD2
7641,NCOR2
7642,CXorf21
7643,SPEN
7644,TRPM2
7645,AC025164.1
7646,PPP1R10
7647,CTTNBP2NL
7648,GPR65
7649,ETS1
7650,STK38L
7651,P2RY13
7652,GPATCH2L
7653,PRKDC
7654,LRRK2
7655,C12orf57
7656,HDAC9
7657,CAMK1D
7658,SLC8A1
7659,PWWP3A
7660,KMT2A
7661,AKNA
7662,PARP1
7663,USP9Y
7664,GBP2
7665,RAB29
7666,MT-TK
7667,KLF9
7668,RPS6KA3
7669,SPRY1
7670,KLF13
7671,AD000864.1
7672,SNX29
7673,NFAT5
7674,HELZ
7675,RUNX3
7676,EPS8
7677,KRT8
7678,ATF7IP
7679,RUNX2
7680,FCGBP
7681,GIMAP4
7682,P2RX7
7683,ITPR1
7684,SERPINB9
7685,FZD1
7686,VSIR
7687,PTGS1
7688,MERTK
7689,OFD1
7690,SPRY2
7691,JADE2
7692,LPIN2
7693,TESC
7694,RCSD1
7695,TRAF3IP3
7696,CTNND1
7697,MAN2A1
7698,ZFY
7699,UTY
7700,SMARCA2
7701,BNC2
7702,PCYOX1
7703,CHD8
7704,MTUS1
7705,OTULIN
7706,DDIT4
7707,NEDD9
7708,ZNF644
7709,B3GNT5
7710,LAT2
7711,TSC22D2
7712,TMPO
7713,PTGS2
7714,SWAP70
7715,PRDM2
7716,INTS6
7717,USP34
7718,ACIN1
7719,CD300A
7720,TCF4
7721,HGF
7722,IL17RA
7723,AC008957.3
7724,PMAIP1
7725,STK17A
7726,ZNF652
7727,ABCC5
7728,PARP8
7729,FRMD4A
7730,LPAR6
7731,DAAM1
7732,MIR222HG
7733,CLU
7734,IL32
7735,ACAP1
7736,UBL3
7737,SIPA1
7738,Z93930.2
7739,ZKSCAN1
7740,SEMA4D
7741,SYNE1
7742,CHORDC1
7743,TSPYL2
7744,SSH2
7745,AL450998.2
7746,ARHGAP35
7747,PCF11
7748,BAZ1B
7749,KIAA1109
7750,RASSF2
7751,LTC4S
7752,ETV5
7753,ARHGAP45
7754,RERE
7755,LCOR
7756,ZNF33A
7757,CHD3
7758,EPC1
7759,SKI
7760,FAM135A
7761,TLR1
7762,PRKCH
7763,SAA1
7764,RSF1
7765,SPTLC2
7766,NSD1
7767,TPD52
7768,CLEC2D
7769,BIRC6
7770,GPR155
7771,GPRIN3
7772,ST3GAL6
7773,PLK3
7774,TRIP11
7775,TLR5
7776,MALT1
7777,RABEP1
7778,ARHGEF12
7779,CCNH
7780,TRIM56
7781,PDP1
7782,ZBTB10
7783,TAF7
7784,CNOT6L
7785,AC027290.2
7786,SNHG14
7787,ARHGAP24
7788,ELMO1
7789,RHOH
7790,CHD7
7791,RORA
7792,RASAL3
7793,DEPTOR
7794,AIDA
7795,SMG1
7796,GAPT
7797,CREBRF
7798,RFLNB
7799,ZMYND8
7800,ODF2L
7801,TARSL2
7802,YPEL3
7803,GRASP
7804,GPATCH8
7805,PACS1
7806,CEP170
7807,PTPN7
7808,ARHGAP9
7809,NMT1
7810,SYNRG
7811,BRI3BP
7812,CDK13
7813,QSER1
7814,MDM4
7815,TUG1
7816,GIGYF2
7817,DIP2A
7818,CLSTN1
7819,NCOA3
7820,SUGP2
7821,CIITA
7822,GTF2I
7823,ITGAV
7824,STAG1
7825,MIR181A1HG
7826,CBL
7827,MAML3
7828,SPN
7829,FBL
7830,UBE2G2
7831,ARL5B
7832,FARP1
7833,USP9X
7834,NAP1L4
7835,CREBBP
7836,NSD3
7837,ATXN7L3B
7838,EIF3J
7839,TLR6
7840,MLXIP
7841,STX6
7842,SDCCAG8
7843,LARS
7844,CDK12
7845,ELK3
7846,ARID1A
7847,SNRNP200
7848,AC104581.4
7849,AP003733.4
7850,MFGE8
7851,TRIB1
7852,KIF13B
7853,NASP
7854,GLG1
7855,SESN1
7856,RASGRP3
7857,MIA3
7858,HERC1
7859,HUWE1
7860,ARHGEF40
7861,CREB3L2
7862,CWF19L2
7863,KIAA0355
7864,BRWD1
7865,ZNF148
7866,DNMT1
7867,FNBP4
7868,UBTF
7869,RN7SL2
7870,CCDC112
7871,CHD6
7872,EPRS
7873,RBM6
7874,MAVS
7875,CHST11
7876,RHOBTB3
7877,TTC14
